instance_file,solution_file,number_of_trolleys,number_of_boxes,total_distance
instance_0925_139733_Z1.txt,instance_0925_139733_Z1_sol.txt,-1,-1,-1
instance_0925_139733_Z2.txt,instance_0925_139733_Z2_sol.txt,-1,-1,-1
instance_0925_139743_Z1.txt,instance_0925_139743_Z1_sol.txt,1,2,379.9
instance_0925_139743_Z2.txt,instance_0925_139743_Z2_sol.txt,1,3,347
instance_0926_139754_Z1.txt,instance_0926_139754_Z1_sol.txt,4,20,1469.2
instance_0926_139754_Z2.txt,instance_0926_139754_Z2_sol.txt,5,26,1861.9
instance_0926_139757_Z1.txt,instance_0926_139757_Z1_sol.txt,14,80,4926.9
instance_0926_139757_Z2.txt,instance_0926_139757_Z2_sol.txt,17,102,6384.1
instance_0926_139760_Z1.txt,instance_0926_139760_Z1_sol.txt,4,23,1393
instance_0926_139760_Z2.txt,instance_0926_139760_Z2_sol.txt,5,26,1521.5
instance_0926_139762_Z1.txt,instance_0926_139762_Z1_sol.txt,34,204,12360.7
instance_0926_139762_Z2.txt,instance_0926_139762_Z2_sol.txt,36,214,13240.9
instance_0926_139765_Z1.txt,instance_0926_139765_Z1_sol.txt,6,35,2160.9
instance_0926_139765_Z2.txt,instance_0926_139765_Z2_sol.txt,6,31,1962.6
instance_0926_139768_Z1.txt,instance_0926_139768_Z1_sol.txt,2,12,741.8
instance_0926_139768_Z2.txt,instance_0926_139768_Z2_sol.txt,2,10,730
instance_0926_139770_Z1.txt,instance_0926_139770_Z1_sol.txt,4,19,1213.7
instance_0926_139770_Z2.txt,instance_0926_139770_Z2_sol.txt,4,19,1335.5
instance_0926_139772_Z1.txt,instance_0926_139772_Z1_sol.txt,18,106,6328.8
instance_0926_139772_Z2.txt,instance_0926_139772_Z2_sol.txt,15,89,5674.2
instance_0926_139774_Z1.txt,instance_0926_139774_Z1_sol.txt,18,104,6524.1
instance_0926_139774_Z2.txt,instance_0926_139774_Z2_sol.txt,18,105,6747.9
instance_0926_139777_Z1.txt,instance_0926_139777_Z1_sol.txt,-1,-1,-1
instance_0926_139777_Z2.txt,instance_0926_139777_Z2_sol.txt,-1,-1,-1
instance_0926_139779_Z1.txt,instance_0926_139779_Z1_sol.txt,7,39,2554
instance_0926_139779_Z2.txt,instance_0926_139779_Z2_sol.txt,5,28,1771.3
instance_0926_139780_Z1.txt,instance_0926_139780_Z1_sol.txt,6,35,2081.4
instance_0926_139780_Z2.txt,instance_0926_139780_Z2_sol.txt,6,36,2055.9
instance_0926_139781_Z1.txt,instance_0926_139781_Z1_sol.txt,23,136,7984.4
instance_0926_139781_Z2.txt,instance_0926_139781_Z2_sol.txt,20,119,7225
instance_0926_139782_Z1.txt,instance_0926_139782_Z1_sol.txt,36,216,13068
instance_0926_139782_Z2.txt,instance_0926_139782_Z2_sol.txt,32,190,11604.1
instance_0926_139783_Z1.txt,instance_0926_139783_Z1_sol.txt,10,57,2944.1
instance_0926_139783_Z2.txt,instance_0926_139783_Z2_sol.txt,-1,-1,-1
instance_0926_139790_Z1.txt,instance_0926_139790_Z1_sol.txt,-1,-1,-1
instance_0926_139790_Z2.txt,instance_0926_139790_Z2_sol.txt,-1,-1,-1
instance_0927_139799_Z1.txt,instance_0927_139799_Z1_sol.txt,-1,-1,-1
instance_0927_139799_Z2.txt,instance_0927_139799_Z2_sol.txt,-1,-1,-1
instance_0927_139802_Z1.txt,instance_0927_139802_Z1_sol.txt,6,35,1968.9
instance_0927_139802_Z2.txt,instance_0927_139802_Z2_sol.txt,6,32,1998.3
instance_0927_139805_Z1.txt,instance_0927_139805_Z1_sol.txt,25,148,8878.9
instance_0927_139805_Z2.txt,instance_0927_139805_Z2_sol.txt,17,98,6083.8
instance_0927_139807_Z1.txt,instance_0927_139807_Z1_sol.txt,5,30,1818.8
instance_0927_139807_Z2.txt,instance_0927_139807_Z2_sol.txt,5,27,1561
instance_0927_139809_Z1.txt,instance_0927_139809_Z1_sol.txt,61,363,21345.7
instance_0927_139809_Z2.txt,instance_0927_139809_Z2_sol.txt,37,219,13807.7
instance_0927_139812_Z1.txt,instance_0927_139812_Z1_sol.txt,11,64,3896.6
instance_0927_139812_Z2.txt,instance_0927_139812_Z2_sol.txt,7,42,2600.9
instance_0927_139814_Z1.txt,instance_0927_139814_Z1_sol.txt,3,17,1010.4
instance_0927_139814_Z2.txt,instance_0927_139814_Z2_sol.txt,3,15,884.7
instance_0927_139816_Z1.txt,instance_0927_139816_Z1_sol.txt,6,32,1949.4
instance_0927_139816_Z2.txt,instance_0927_139816_Z2_sol.txt,5,26,1634.8
instance_0927_139818_Z1.txt,instance_0927_139818_Z1_sol.txt,36,216,12717
instance_0927_139818_Z2.txt,instance_0927_139818_Z2_sol.txt,-1,-1,-1
instance_0927_139821_Z1.txt,instance_0927_139821_Z1_sol.txt,30,179,10612.5
instance_0927_139821_Z2.txt,instance_0927_139821_Z2_sol.txt,23,134,8290
instance_0927_139824_Z1.txt,instance_0927_139824_Z1_sol.txt,-1,-1,-1
instance_0927_139824_Z2.txt,instance_0927_139824_Z2_sol.txt,9,54,3341.7
instance_0927_139826_Z1.txt,instance_0927_139826_Z1_sol.txt,7,38,2209.9
instance_0927_139826_Z2.txt,instance_0927_139826_Z2_sol.txt,5,29,1743.9
instance_0927_139829_Z1.txt,instance_0927_139829_Z1_sol.txt,40,239,13254.4
instance_0927_139829_Z2.txt,instance_0927_139829_Z2_sol.txt,26,156,9755.5
instance_0927_139831_Z1.txt,instance_0927_139831_Z1_sol.txt,59,354,20138.7
instance_0927_139831_Z2.txt,instance_0927_139831_Z2_sol.txt,41,243,14927.5
instance_0927_139833_Z1.txt,instance_0927_139833_Z1_sol.txt,-1,-1,-1
instance_0927_139833_Z2.txt,instance_0927_139833_Z2_sol.txt,-1,-1,-1
instance_0927_139834_Z1.txt,instance_0927_139834_Z1_sol.txt,30,179,4631.1
instance_0927_139834_Z2.txt,instance_0927_139834_Z2_sol.txt,-1,-1,-1
instance_0928_139849_Z1.txt,instance_0928_139849_Z1_sol.txt,-1,-1,-1
instance_0928_139849_Z2.txt,instance_0928_139849_Z2_sol.txt,-1,-1,-1
instance_0928_139852_Z1.txt,instance_0928_139852_Z1_sol.txt,9,52,3136.2
instance_0928_139852_Z2.txt,instance_0928_139852_Z2_sol.txt,6,34,2244.9
instance_0928_139855_Z1.txt,instance_0928_139855_Z1_sol.txt,31,184,10485.7
instance_0928_139855_Z2.txt,instance_0928_139855_Z2_sol.txt,21,125,7645.2
instance_0928_139857_Z1.txt,instance_0928_139857_Z1_sol.txt,5,26,1420.9
instance_0928_139857_Z2.txt,instance_0928_139857_Z2_sol.txt,5,25,1531.7
instance_0928_139859_Z1.txt,instance_0928_139859_Z1_sol.txt,87,518,29469.3
instance_0928_139859_Z2.txt,instance_0928_139859_Z2_sol.txt,55,325,19962.5
instance_0928_139863_Z1.txt,instance_0928_139863_Z1_sol.txt,15,88,4986.9
instance_0928_139863_Z2.txt,instance_0928_139863_Z2_sol.txt,-1,-1,-1
instance_0928_139865_Z1.txt,instance_0928_139865_Z1_sol.txt,4,21,1169
instance_0928_139865_Z2.txt,instance_0928_139865_Z2_sol.txt,3,16,1081.5
instance_0928_139867_Z1.txt,instance_0928_139867_Z1_sol.txt,6,33,1872.1
instance_0928_139867_Z2.txt,instance_0928_139867_Z2_sol.txt,5,30,1812.4
instance_0928_139869_Z1.txt,instance_0928_139869_Z1_sol.txt,44,261,14408.7
instance_0928_139869_Z2.txt,instance_0928_139869_Z2_sol.txt,-1,-1,-1
instance_0928_139872_Z1.txt,instance_0928_139872_Z1_sol.txt,36,213,12001.9
instance_0928_139872_Z2.txt,instance_0928_139872_Z2_sol.txt,27,157,9550.7
instance_0928_139877_Z1.txt,instance_0928_139877_Z1_sol.txt,-1,-1,-1
instance_0928_139877_Z2.txt,instance_0928_139877_Z2_sol.txt,11,63,3903.4
instance_0928_139879_Z1.txt,instance_0928_139879_Z1_sol.txt,6,33,1750.3
instance_0928_139879_Z2.txt,instance_0928_139879_Z2_sol.txt,6,31,1918.4
instance_0928_139880_Z1.txt,instance_0928_139880_Z1_sol.txt,48,284,15917.7
instance_0928_139880_Z2.txt,instance_0928_139880_Z2_sol.txt,34,200,12129.3
instance_0928_139881_Z1.txt,instance_0928_139881_Z1_sol.txt,63,376,21389.4
instance_0928_139881_Z2.txt,instance_0928_139881_Z2_sol.txt,50,297,18058
instance_0928_139882_Z1.txt,instance_0928_139882_Z1_sol.txt,-1,-1,-1
instance_0928_139882_Z2.txt,instance_0928_139882_Z2_sol.txt,-1,-1,-1
instance_0928_139883_Z1.txt,instance_0928_139883_Z1_sol.txt,-1,-1,-1
instance_0928_139883_Z2.txt,instance_0928_139883_Z2_sol.txt,-1,-1,-1
instance_1120_141618_Z1.txt,instance_1120_141618_Z1_sol.txt,6,35,2193
instance_1120_141618_Z2.txt,instance_1120_141618_Z2_sol.txt,6,36,2548.5
instance_1120_141621_Z1.txt,instance_1120_141621_Z1_sol.txt,27,160,10025
instance_1120_141621_Z2.txt,instance_1120_141621_Z2_sol.txt,-1,-1,-1
instance_1120_141625_Z1.txt,instance_1120_141625_Z1_sol.txt,5,25,1473.9
instance_1120_141625_Z2.txt,instance_1120_141625_Z2_sol.txt,5,27,1838.9
instance_1120_141627_Z1.txt,instance_1120_141627_Z1_sol.txt,3,15,908.9
instance_1120_141627_Z2.txt,instance_1120_141627_Z2_sol.txt,3,17,1194.6
instance_1120_141629_Z1.txt,instance_1120_141629_Z1_sol.txt,10,60,3663.1
instance_1120_141629_Z2.txt,instance_1120_141629_Z2_sol.txt,9,53,3670
instance_1120_141632_Z1.txt,instance_1120_141632_Z1_sol.txt,61,365,22307.2
instance_1120_141632_Z2.txt,instance_1120_141632_Z2_sol.txt,63,378,27159.3
instance_1120_141639_Z1.txt,instance_1120_141639_Z1_sol.txt,36,216,13289.7
instance_1120_141639_Z2.txt,instance_1120_141639_Z2_sol.txt,37,221,15452.6
instance_1120_141641_Z1.txt,instance_1120_141641_Z1_sol.txt,7,40,2358.4
instance_1120_141641_Z2.txt,instance_1120_141641_Z2_sol.txt,7,42,2830.3
instance_1120_141642_Z1.txt,instance_1120_141642_Z1_sol.txt,31,185,11405.5
instance_1120_141642_Z2.txt,instance_1120_141642_Z2_sol.txt,31,185,12769.2
instance_1120_141643_Z1.txt,instance_1120_141643_Z1_sol.txt,19,114,5730.6
instance_1120_141643_Z2.txt,instance_1120_141643_Z2_sol.txt,18,108,5797.3
instance_1120_141644_Z1.txt,instance_1120_141644_Z1_sol.txt,-1,-1,-1
instance_1120_141644_Z2.txt,instance_1120_141644_Z2_sol.txt,-1,-1,-1
instance_1120_141645_Z1.txt,instance_1120_141645_Z1_sol.txt,-1,-1,-1
instance_1120_141645_Z2.txt,instance_1120_141645_Z2_sol.txt,5,26,1797.3
instance_1120_141646_Z1.txt,instance_1120_141646_Z1_sol.txt,41,244,15062
instance_1120_141646_Z2.txt,instance_1120_141646_Z2_sol.txt,43,254,17581.9
instance_1120_141647_Z1.txt,instance_1120_141647_Z1_sol.txt,3,14,588
instance_1120_141647_Z2.txt,instance_1120_141647_Z2_sol.txt,2,9,551.1
instance_1120_141648_Z1.txt,instance_1120_141648_Z1_sol.txt,57,342,20631.9
instance_1120_141648_Z2.txt,instance_1120_141648_Z2_sol.txt,62,369,25196.6
instance_1121_141676_Z1.txt,instance_1121_141676_Z1_sol.txt,12,72,3881.1
instance_1121_141676_Z2.txt,instance_1121_141676_Z2_sol.txt,6,34,2557.5
instance_1121_141679_Z1.txt,instance_1121_141679_Z1_sol.txt,40,238,14050.1
instance_1121_141679_Z2.txt,instance_1121_141679_Z2_sol.txt,20,117,8084.3
instance_1121_141681_Z1.txt,instance_1121_141681_Z1_sol.txt,-1,-1,-1
instance_1121_141681_Z2.txt,instance_1121_141681_Z2_sol.txt,5,25,1806
instance_1121_141684_Z1.txt,instance_1121_141684_Z1_sol.txt,5,26,1485.3
instance_1121_141684_Z2.txt,instance_1121_141684_Z2_sol.txt,2,11,839.9
instance_1121_141686_Z1.txt,instance_1121_141686_Z1_sol.txt,13,78,4798.9
instance_1121_141686_Z2.txt,instance_1121_141686_Z2_sol.txt,7,38,2659.9
instance_1121_141688_Z1.txt,instance_1121_141688_Z1_sol.txt,91,544,31641.4
instance_1121_141688_Z2.txt,instance_1121_141688_Z2_sol.txt,40,236,16068.5
instance_1121_141691_Z1.txt,instance_1121_141691_Z1_sol.txt,51,305,16779.1
instance_1121_141691_Z2.txt,instance_1121_141691_Z2_sol.txt,22,132,8577.4
instance_1121_141693_Z1.txt,instance_1121_141693_Z1_sol.txt,14,80,3601.3
instance_1121_141693_Z2.txt,instance_1121_141693_Z2_sol.txt,6,33,2305.6
instance_1121_141696_Z1.txt,instance_1121_141696_Z1_sol.txt,48,284,16005.3
instance_1121_141696_Z2.txt,instance_1121_141696_Z2_sol.txt,21,124,8446.9
instance_1121_141698_Z1.txt,instance_1121_141698_Z1_sol.txt,16,96,5349.1
instance_1121_141698_Z2.txt,instance_1121_141698_Z2_sol.txt,9,52,3586
instance_1121_141701_Z1.txt,instance_1121_141701_Z1_sol.txt,6,35,1604.9
instance_1121_141701_Z2.txt,instance_1121_141701_Z2_sol.txt,4,24,1390.1
instance_1121_141702_Z1.txt,instance_1121_141702_Z1_sol.txt,16,95,2791.9
instance_1121_141702_Z2.txt,instance_1121_141702_Z2_sol.txt,-1,-1,-1
instance_1121_141703_Z1.txt,instance_1121_141703_Z1_sol.txt,-1,-1,-1
instance_1121_141703_Z2.txt,instance_1121_141703_Z2_sol.txt,5,27,1872.8
instance_1121_141704_Z1.txt,instance_1121_141704_Z1_sol.txt,62,368,21042.2
instance_1121_141704_Z2.txt,instance_1121_141704_Z2_sol.txt,28,164,11011
instance_1121_141705_Z1.txt,instance_1121_141705_Z1_sol.txt,95,566,31821.5
instance_1121_141705_Z2.txt,instance_1121_141705_Z2_sol.txt,40,238,15532.7
instance_1121_141725_Z1.txt,instance_1121_141725_Z1_sol.txt,-1,-1,-1
instance_1121_141725_Z2.txt,instance_1121_141725_Z2_sol.txt,-1,-1,-1
instance_1122_141731_Z1.txt,instance_1122_141731_Z1_sol.txt,1,4,265.3
instance_1122_141731_Z2.txt,instance_1122_141731_Z2_sol.txt,-1,-1,-1
instance_1122_141734_Z1.txt,instance_1122_141734_Z1_sol.txt,5,28,1739.3
instance_1122_141734_Z2.txt,instance_1122_141734_Z2_sol.txt,4,21,1527.2
instance_1122_141737_Z1.txt,instance_1122_141737_Z1_sol.txt,29,172,10040.7
instance_1122_141737_Z2.txt,instance_1122_141737_Z2_sol.txt,21,125,8301.1
instance_1122_141739_Z1.txt,instance_1122_141739_Z1_sol.txt,-1,-1,-1
instance_1122_141739_Z2.txt,instance_1122_141739_Z2_sol.txt,5,30,1831.2
instance_1122_141742_Z1.txt,instance_1122_141742_Z1_sol.txt,-1,-1,-1
instance_1122_141742_Z2.txt,instance_1122_141742_Z2_sol.txt,3,16,1117.6
instance_1122_141743_Z1.txt,instance_1122_141743_Z1_sol.txt,11,65,3634.9
instance_1122_141743_Z2.txt,instance_1122_141743_Z2_sol.txt,8,45,3042
instance_1122_141746_Z1.txt,instance_1122_141746_Z1_sol.txt,60,360,21100.2
instance_1122_141746_Z2.txt,instance_1122_141746_Z2_sol.txt,50,298,19688.6
instance_1122_141750_Z1.txt,instance_1122_141750_Z1_sol.txt,49,294,16096.4
instance_1122_141750_Z2.txt,instance_1122_141750_Z2_sol.txt,33,195,12798.9
instance_1122_141754_Z1.txt,instance_1122_141754_Z1_sol.txt,10,60,2874.9
instance_1122_141754_Z2.txt,instance_1122_141754_Z2_sol.txt,6,35,2205.7
instance_1122_141756_Z1.txt,instance_1122_141756_Z1_sol.txt,31,184,11306.2
instance_1122_141756_Z2.txt,instance_1122_141756_Z2_sol.txt,21,124,8175.9
instance_1122_141757_Z1.txt,instance_1122_141757_Z1_sol.txt,9,50,2973
instance_1122_141757_Z2.txt,instance_1122_141757_Z2_sol.txt,7,38,2700.7
instance_1122_141758_Z1.txt,instance_1122_141758_Z1_sol.txt,7,41,1859.8
instance_1122_141758_Z2.txt,instance_1122_141758_Z2_sol.txt,6,31,1983.8
instance_1122_141759_Z1.txt,instance_1122_141759_Z1_sol.txt,42,249,14531.7
instance_1122_141759_Z2.txt,instance_1122_141759_Z2_sol.txt,31,181,12027.7
instance_1122_141760_Z1.txt,instance_1122_141760_Z1_sol.txt,30,180,4644.1
instance_1122_141760_Z2.txt,instance_1122_141760_Z2_sol.txt,15,87,3578.1
instance_1122_141761_Z1.txt,instance_1122_141761_Z1_sol.txt,68,408,23615.2
instance_1122_141761_Z2.txt,instance_1122_141761_Z2_sol.txt,52,312,20075.6
instance_1123_141788_Z1.txt,instance_1123_141788_Z1_sol.txt,3,18,1089.6
instance_1123_141788_Z2.txt,instance_1123_141788_Z2_sol.txt,5,28,2020.5
instance_1123_141791_Z1.txt,instance_1123_141791_Z1_sol.txt,23,134,8332.2
instance_1123_141791_Z2.txt,instance_1123_141791_Z2_sol.txt,27,160,11474.7
instance_1123_141793_Z1.txt,instance_1123_141793_Z1_sol.txt,6,33,1807.1
instance_1123_141793_Z2.txt,instance_1123_141793_Z2_sol.txt,6,32,2150
instance_1123_141796_Z1.txt,instance_1123_141796_Z1_sol.txt,3,13,890.2
instance_1123_141796_Z2.txt,instance_1123_141796_Z2_sol.txt,3,16,1190.8
instance_1123_141797_Z1.txt,instance_1123_141797_Z1_sol.txt,6,32,2006.4
instance_1123_141797_Z2.txt,instance_1123_141797_Z2_sol.txt,-1,-1,-1
instance_1123_141800_Z1.txt,instance_1123_141800_Z1_sol.txt,48,287,17154
instance_1123_141800_Z2.txt,instance_1123_141800_Z2_sol.txt,66,392,28408.1
instance_1123_141803_Z1.txt,instance_1123_141803_Z1_sol.txt,28,166,9851.7
instance_1123_141803_Z2.txt,instance_1123_141803_Z2_sol.txt,34,203,14516.9
instance_1123_141806_Z1.txt,instance_1123_141806_Z1_sol.txt,8,46,2758.1
instance_1123_141806_Z2.txt,instance_1123_141806_Z2_sol.txt,8,47,3110.2
instance_1123_141809_Z1.txt,instance_1123_141809_Z1_sol.txt,24,142,8615.1
instance_1123_141809_Z2.txt,instance_1123_141809_Z2_sol.txt,28,164,11561.9
instance_1123_141810_Z1.txt,instance_1123_141810_Z1_sol.txt,8,43,2777.6
instance_1123_141810_Z2.txt,instance_1123_141810_Z2_sol.txt,7,39,2721.2
instance_1123_141811_Z1.txt,instance_1123_141811_Z1_sol.txt,5,26,1631.4
instance_1123_141811_Z2.txt,instance_1123_141811_Z2_sol.txt,6,35,2116.4
instance_1123_141812_Z1.txt,instance_1123_141812_Z1_sol.txt,32,188,10965.5
instance_1123_141812_Z2.txt,instance_1123_141812_Z2_sol.txt,41,246,16589.3
instance_1123_141813_Z1.txt,instance_1123_141813_Z1_sol.txt,53,316,18115.2
instance_1123_141813_Z2.txt,instance_1123_141813_Z2_sol.txt,66,393,27166.5
instance_1124_141834_Z1.txt,instance_1124_141834_Z1_sol.txt,4,22,1300.3
instance_1124_141834_Z2.txt,instance_1124_141834_Z2_sol.txt,5,30,2115.5
instance_1124_141836_Z1.txt,instance_1124_141836_Z1_sol.txt,24,140,8314
instance_1124_141836_Z2.txt,instance_1124_141836_Z2_sol.txt,23,137,9725.6
instance_1124_141839_Z1.txt,instance_1124_141839_Z1_sol.txt,6,34,1750.1
instance_1124_141839_Z2.txt,instance_1124_141839_Z2_sol.txt,-1,-1,-1
instance_1124_141841_Z1.txt,instance_1124_141841_Z1_sol.txt,3,16,1078.2
instance_1124_141841_Z2.txt,instance_1124_141841_Z2_sol.txt,3,17,1313.4
instance_1124_141844_Z1.txt,instance_1124_141844_Z1_sol.txt,10,60,3493.6
instance_1124_141844_Z2.txt,instance_1124_141844_Z2_sol.txt,13,75,5267.5
instance_1124_141846_Z1.txt,instance_1124_141846_Z1_sol.txt,58,345,19868.2
instance_1124_141846_Z2.txt,instance_1124_141846_Z2_sol.txt,53,314,22237.3
instance_1124_141850_Z1.txt,instance_1124_141850_Z1_sol.txt,36,213,12186
instance_1124_141850_Z2.txt,instance_1124_141850_Z2_sol.txt,30,176,12466.6
instance_1124_141853_Z1.txt,instance_1124_141853_Z1_sol.txt,8,45,2481.3
instance_1124_141853_Z2.txt,instance_1124_141853_Z2_sol.txt,6,34,2472.9
instance_1124_141855_Z1.txt,instance_1124_141855_Z1_sol.txt,25,145,8413.9
instance_1124_141855_Z2.txt,instance_1124_141855_Z2_sol.txt,23,137,9434.2
instance_1124_141857_Z1.txt,instance_1124_141857_Z1_sol.txt,8,48,2667.5
instance_1124_141857_Z2.txt,instance_1124_141857_Z2_sol.txt,11,66,4515.7
instance_1124_141859_Z1.txt,instance_1124_141859_Z1_sol.txt,4,23,1426.6
instance_1124_141859_Z2.txt,instance_1124_141859_Z2_sol.txt,4,23,1657.7
instance_1124_141860_Z1.txt,instance_1124_141860_Z1_sol.txt,39,232,13003.7
instance_1124_141860_Z2.txt,instance_1124_141860_Z2_sol.txt,35,209,14249.6
instance_1124_141861_Z1.txt,instance_1124_141861_Z1_sol.txt,58,348,19594.2
instance_1124_141861_Z2.txt,instance_1124_141861_Z2_sol.txt,50,297,19914
